matchup,status,home,away,book,player,stat,line,over_price,fetched_at
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Edo Kayembe,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Edo Kayembe,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Eldor Shomurodov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Eldor Shomurodov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Eldor Shomurodov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Eldor Shomurodov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Eldor Shomurodov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Eldor Shomurodov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Farrukh Sayfiev,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Farrukh Sayfiev,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Farrukh Sayfiev,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Farrukh Sayfiev,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Farrukh Sayfiev,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Farrukh Sayfiev,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Fiston Mayele,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Fiston Mayele,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Fiston Mayele,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Fiston Mayele,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Fiston Mayele,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Gaël Kakuta,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Gaël Kakuta,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Gaël Kakuta,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Gaël Kakuta,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Gaël Kakuta,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Gédéon Kalulu,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Gédéon Kalulu,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Gédéon Kalulu,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Gédéon Kalulu,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Gédéon Kalulu,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Igor Sergeev,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Igor Sergeev,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Igor Sergeev,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Igor Sergeev,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Igor Sergeev,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Igor Sergeev,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jakhongir Urozov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jakhongir Urozov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jakhongir Urozov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jakhongir Urozov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jakhongir Urozov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jakhongir Urozov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jaloliddin Masharipov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jaloliddin Masharipov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jaloliddin Masharipov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jaloliddin Masharipov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jaloliddin Masharipov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jaloliddin Masharipov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jamshid Iskanderov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jamshid Iskanderov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jamshid Iskanderov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jamshid Iskanderov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jamshid Iskanderov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Jamshid Iskanderov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Joris Kayembe,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Joris Kayembe,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Joris Kayembe,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Joris Kayembe,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Joris Kayembe,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Khojiakbar Alijonov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Khojiakbar Alijonov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Khojiakbar Alijonov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Khojiakbar Alijonov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Khojiakbar Alijonov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Khojiakbar Alijonov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Lionel Mpasi,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Lionel Mpasi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Lionel Mpasi,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Lionel Mpasi,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Lionel Mpasi,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Matthieu Epolo,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Matthieu Epolo,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Matthieu Epolo,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Matthieu Epolo,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Matthieu Epolo,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Meschack Elia,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Meschack Elia,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Meschack Elia,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Meschack Elia,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Meschack Elia,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Nathanaël Mbuku,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Nathanaël Mbuku,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Nathanaël Mbuku,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Nathanaël Mbuku,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Nathanaël Mbuku,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Ngal'ayel Mukau,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Ngal'ayel Mukau,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Ngal'ayel Mukau,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Ngal'ayel Mukau,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Ngal'ayel Mukau,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Noah Sadiki,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Noah Sadiki,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Noah Sadiki,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Noah Sadiki,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Noah Sadiki,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Odiljon Xamrobekov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Odiljon Xamrobekov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Odiljon Xamrobekov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Odiljon Xamrobekov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Odiljon Xamrobekov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Odiljon Xamrobekov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Oston Urunov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Oston Urunov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Oston Urunov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Oston Urunov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Oston Urunov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Oston Urunov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Otabek Shukurov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Otabek Shukurov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Otabek Shukurov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Otabek Shukurov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Otabek Shukurov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Otabek Shukurov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Rustam Ashurmatov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Rustam Ashurmatov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Rustam Ashurmatov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Rustam Ashurmatov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Rustam Ashurmatov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Rustam Ashurmatov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Samuel Moutoussamy,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Samuel Moutoussamy,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Samuel Moutoussamy,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Samuel Moutoussamy,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Samuel Moutoussamy,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Esanov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Esanov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Esanov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Esanov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Esanov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Esanov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Nasrullaev,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Nasrullaev,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Nasrullaev,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Nasrullaev,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Nasrullaev,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Sherzod Nasrullaev,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Simon Banza,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Simon Banza,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Simon Banza,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Simon Banza,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Simon Banza,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Steve Kapuadi,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Steve Kapuadi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Steve Kapuadi,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Steve Kapuadi,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Steve Kapuadi,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Théo Bongonda,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Théo Bongonda,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Théo Bongonda,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Théo Bongonda,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Théo Bongonda,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Timothy Fayulu,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Timothy Fayulu,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Timothy Fayulu,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Timothy Fayulu,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Timothy Fayulu,corners,2,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Umar Eshmurodov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Umar Eshmurodov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Umar Eshmurodov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Umar Eshmurodov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Umar Eshmurodov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Umar Eshmurodov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Utkir Yusupov,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Utkir Yusupov,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Utkir Yusupov,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Utkir Yusupov,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Utkir Yusupov,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Utkir Yusupov,corners,3,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Yoane Wissa,shots,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Yoane Wissa,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Yoane Wissa,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Yoane Wissa,passes,25,-110,2026-06-27T01:01:20.367950+00:00
UZB @ COD,Scheduled,Uzbekistan,Congo DR,self-edge,Yoane Wissa,corners,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Kim Min-Jae,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lee Gi-Hyuk,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lee Gi-Hyuk,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lee Han-Beom,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lee Han-Beom,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Hwang In-Beom,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Hwang In-Beom,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Hwang In-Beom,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Hwang In-Beom,shots,3,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lee Tae-Seok,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Seol Young-Woo,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Son Heung-Min,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Son Heung-Min,shots,7,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lee Jae-Sung,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lee Jae-Sung,shots,2,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lee Jae-Sung,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lee Kang-In,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lee Kang-In,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Lee Kang-In,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Kim Jin-Gyu,shots,1,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Oh Hyeon-Gyu,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
AUT @ ALG,Scheduled,Austria,Algeria,self-edge,Oh Hyeon-Gyu,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
